"iso3c","cause_id","cause_name","female","male"
"SWZ",493,"Ischemic heart disease",14.85553773,53.43048534
"SWZ",494,"Stroke",18.25234639,39.09391405
"SWZ",498,"Hypertensive heart disease",9.187400274,14.16036501
"SWZ",499,"Cardiomyopathy and myocarditis",2.918030318,6.509403266
"SWZ",500,"Atrial fibrillation and flutter",0.1273782511,0.2177151797
"SWZ",501,"Aortic aneurysm",0.5164086308,1.381541945
"SWZ",502,"Peripheral artery disease",0.05686490305,0.2539334899
"SWZ",503,"Endocarditis",1.117335878,2.199305063
"SWZ",504,"Non-rheumatic valvular heart disease",0.8408384017,1.291773428
"SWZ",509,"Chronic obstructive pulmonary disease",2.500791668,10.72121126
"SWZ",510,"Pneumoconiosis",0.05842154448,0.4555850353
"SWZ",515,"Asthma",9.728690865,16.56255579
"SWZ",516,"Interstitial lung disease and pulmonary sarcoidosis",0.395087089,0.6409027069
"SWZ",520,"Other chronic respiratory diseases",0.8191495904,2.722303128
"SWZ",521,"Cirrhosis and other chronic liver diseases",18.77004492,50.69671856
"SWZ",529,"Appendicitis",0.7455199318,1.304699359
"SWZ",530,"Paralytic ileus and intestinal obstruction",3.524407091,9.401816179
"SWZ",531,"Inguinal, foral, and abdominal hernia",0.2434444033,1.060484879
"SWZ",532,"Inflammatory bowel disease",0.3928743825,0.6054438265
"SWZ",533,"Vascular intestinal disorders",0.2979133393,0.7850509717
"SWZ",534,"Gallbladder and biliary diseases",1.914300401,2.468571405
"SWZ",535,"Pancreatitis",0.455650695,4.051412717
"SWZ",541,"Other digestive diseases",2.233979854,4.600858265
"SWZ",543,"Alzheimer's disease and other dementias",0.2125508572,0.2145119233
"SWZ",544,"Parkinson's disease",0.07594733418,0.2892086735
"SWZ",545,"Idiopathic epilepsy",4.096211584,14.74527145
"SWZ",546,"Multiple sclerosis",0.2189312758,0.2692344978
"SWZ",554,"Motor neuron disease",0.05836043226,0.06736674222
"SWZ",557,"Other neurological disorders",1.153675316,2.97756931
"SWZ",560,"Alcohol use disorders",0.6737088429,4.088948051
"SWZ",561,"Drug use disorders",0.4515703365,2.193854079
"SWZ",572,"Eating disorders",0.01523556316,0.002894457503
"SWZ",587,"Diabetes mellitus",16.22894586,40.56901308
"SWZ",588,"Acute glomerulonephritis",0.03644566075,0.07941481567
"SWZ",589,"Chronic kidney disease",15.97908458,48.82691768
"SWZ",594,"Urinary diseases and m infertility",2.474986009,7.455830241
"SWZ",603,"Gynecological diseases",0.7233358753,
"SWZ",613,"Hemoglobinopathies and hemolytic anemias",1.438538643,2.338841609
"SWZ",619,"Endocrine, metabolic, blood, and immune disorders",7.663754544,10.83560318
"SWZ",627,"Rheumatoid arthritis",0.3471082472,0.2720797335
"SWZ",639,"Other musculoskeletal disorders",2.086049699,1.783175405
"SWZ",641,"Congenital birth defects",2.01708207,3.546968827
"SWZ",665,"Decubitus ulcer",0.08454410369,0.2012578989
"SWZ",668,"Other skin and subcutaneous diseases",0.07285848163,0.03322357673
"SWZ",689,"Road injuries",41.1025248,239.3783802
"SWZ",695,"Other transport injuries",0.9790938518,9.83341209
"SWZ",697,"Falls",1.095403194,10.03967354
"SWZ",698,"Drowning",2.143771653,21.11368169
"SWZ",699,"Fire, heat, and hot substances",6.674388338,19.44846811
"SWZ",700,"Poisonings",2.29339912,6.973859435
"SWZ",704,"Exposure to mechanical forces",3.985905149,17.26215124
"SWZ",708,"Adverse effects of medical treatment",2.224129192,3.521256782
"SWZ",709,"Animal contact",1.722686872,11.40425052
"SWZ",712,"Foreign body",1.695341768,10.6329672
"SWZ",716,"Other unintentional injuries",1.925684507,12.67164272
"SWZ",718,"Self-harm",19.59210611,151.2827749
"SWZ",724,"Interpersonal violence",22.82851478,187.8928605
"SWZ",729,"Exposure to forces of nature",0,0
"SWZ",842,"Environmental heat and cold exposure",0.6154761948,6.324756778
"SWZ",843,"Ebola",0,0
"SWZ",854,"Executions and police conflict",0.03364195448,0.03987388126
"SWZ",935,"Zika virus",0,0
"SWZ",945,"Conflict and terrorism",0,0
"SWZ",958,"Typhoid and paratyphoid",0.0604014655,0.08619727849
"SWZ",959,"Invasive Non-typhoidal Salmonella (iNTS)",0.477823306,0.5516667136
"SWZ",980,"Bacterial skin diseases",0.6901477251,1.368705557
"SWZ",992,"Upper digestive system diseases",3.819874531,9.015656767
"SWZ",1022,"Other malignant neoplasms",4.878259789,8.016221718
"SWZ",1023,"Other cardiovascular and circulatory diseases",2.257653438,3.98393911
"SYC",297,"Tuberculosis",0.1464202691,0.4298763886
"SYC",298,"HIV/AIDS",1.36917279,1.135507734
"SYC",302,"Diarrheal diseases",0.1321412121,0.3480131868
"SYC",321,"Other intestinal infectious diseases",0.000626994762,0.001408812943
"SYC",322,"Lower respiratory infections",2.002326524,5.974332863
"SYC",328,"Upper respiratory infections",0.001218868214,0.004312172567
"SYC",329,"Otitis media",0.0001390440736,0.00003490989814
"SYC",332,"Meningitis",0.1906680776,0.638365738
"SYC",337,"Encephalitis",0.05385106991,0.2263858556
"SYC",338,"Diphtheria",0.0002972562368,0.0009471774008
"SYC",339,"Whooping cough",0.005592348624,0.006518673035
"SYC",340,"Tetanus",0.003427638037,0.03468337017
"SYC",341,"Measles",0.005676809797,0.004873391088
"SYC",342,"Varicella and herpes zoster",0.003657439845,0.00495020249
"SYC",345,"Malaria",0,0
"SYC",346,"Chagas disease",0,0
"SYC",347,"Leishmaniasis",0,0
"SYC",350,"African trypanosomiasis",0,0
"SYC",351,"Schistosomiasis",0,0
"SYC",352,"Cysticercosis",0,0
"SYC",353,"Cystic echinococcosis",0.0001166445333,0.0003892633474
"SYC",357,"Dengue",0.00423705901,0.0949444974
"SYC",358,"Yellow fever",0,0
"SYC",359,"Rabies",0.0001276079706,0.0001225311075
"SYC",360,"Intestinal nematode infections",0.0003825699767,0.001269573279
"SYC",365,"Other neglected tropical diseases",0.008556775449,0.02726250603
"SYC",366,"Maternal disorders",0.8245357825,
"SYC",387,"Protein-energy malnutrition",0.02963023909,0.09185026656
"SYC",391,"Other nutritional deficiencies",0.005004152103,0.01495223463
"SYC",393,"Sexually transmitted infections excluding HIV",0.04525347152,0.01359488236
"SYC",400,"Acute hepatitis",0.01156913824,0.1331452447
"SYC",408,"Other unspecified infectious diseases",0.1896907604,2.745021966
"SYC",411,"Esophageal cancer",0.09154003357,0.6587271056
"SYC",414,"Stomach cancer",0.2861777794,0.6623077358
"SYC",417,"Liver cancer",0.1249338731,0.682238574
"SYC",423,"Larynx cancer",0.038787963,0.5686036154
"SYC",426,"Tracheal, bronchus, and lung cancer",0.4312994238,1.317868612
"SYC",429,"Breast cancer",3.432433199,0.01763580739
"SYC",432,"Cervical cancer",2.105131374,
"SYC",435,"Uterine cancer",0.1748074551,
"SYC",438,"Prostate cancer",,0.3158190882
"SYC",441,"Colon and rectum cancer",1.066212202,1.717336038
"SYC",444,"Lip and oral cavity cancer",0.06493726653,1.036700898
"SYC",447,"Nasopharynx cancer",0.04837477028,0.4525628545
"SYC",450,"Other pharynx cancer",0.02724830367,0.5474748039
"SYC",453,"Gallbladder and biliary tract cancer",0.03775988495,0.05368508584
"SYC",456,"Pancreatic cancer",0.1961790977,0.6059046213
"SYC",459,"Malignant skin melanoma",0.06868728685,0.1131740076
"SYC",462,"Non-melanoma skin cancer",0.01034940289,0.04565836478
"SYC",465,"Ovarian cancer",1.052425959,
"SYC",468,"Testicular cancer",,0.1449444965
"SYC",471,"Kidney cancer",0.06277658034,0.1760590496
"SYC",474,"Bladder cancer",0.05444690155,0.15028376
"SYC",477,"Brain and central nervous system cancer",0.5799035724,0.770791312
"SYC",480,"Thyroid cancer",0.01529650902,0.01936445432
"SYC",483,"Mesothelioma",0.0150203808,0.04209468576
"SYC",484,"Hodgkin lymphoma",0.09914161004,0.08995118863
"SYC",485,"Non-Hodgkin lymphoma",0.508170703,0.9277843758
"SYC",486,"Multiple myeloma",0.07531394865,0.1156765187
"SYC",487,"Leukemia",0.6472737883,1.147224266
"SYC",490,"Other neoplasms",0.0128628858,0.02626771376
"SYC",492,"Rheumatic heart disease",0.08817946201,0.1879565913
"SYC",493,"Ischemic heart disease",1.645770197,8.004993937
"SYC",494,"Stroke",1.481074756,5.134588534
"SYC",498,"Hypertensive heart disease",0.8834140951,1.619935099
"SYC",499,"Cardiomyopathy and myocarditis",0.3528667068,1.468350844
"SYC",500,"Atrial fibrillation and flutter",0.02575571019,0.0371028224
"SYC",501,"Aortic aneurysm",0.04155702881,0.1574867014
"SYC",502,"Peripheral artery disease",0.000902094105,0.007479794139
"SYC",503,"Endocarditis",0.1614506667,0.3414604024
"SYC",504,"Non-rheumatic valvular heart disease",0.05245523237,0.08042329479
"SYC",509,"Chronic obstructive pulmonary disease",0.2574895661,0.7105292018
"SYC",510,"Pneumoconiosis",0.0002966610142,0.0009001932682
"SYC",515,"Asthma",0.3036160102,0.4481534945
"SYC",516,"Interstitial lung disease and pulmonary sarcoidosis",0.02173488157,0.03393009608
"SYC",520,"Other chronic respiratory diseases",0.03667075321,0.1052968975
"SYC",521,"Cirrhosis and other chronic liver diseases",1.187337268,8.775155826
"SYC",529,"Appendicitis",0.03298073832,0.1095113989
"SYC",530,"Paralytic ileus and intestinal obstruction",0.08150130367,0.4155263622
"SYC",531,"Inguinal, foral, and abdominal hernia",0.002045333286,0.0144552412
"SYC",532,"Inflammatory bowel disease",0.01091258254,0.03104218597
"SYC",533,"Vascular intestinal disorders",0.01107186282,0.03141326251
"SYC",534,"Gallbladder and biliary diseases",0.02788526847,0.01742127193
"SYC",535,"Pancreatitis",0.03857926677,0.5100178406
"SYC",541,"Other digestive diseases",0.01582261106,0.1302449087
"SYC",543,"Alzheimer's disease and other dementias",0.03260034385,0.03794269776
"SYC",544,"Parkinson's disease",0.01610726124,0.05532958747
"SYC",545,"Idiopathic epilepsy",0.04939012434,0.2874107232
"SYC",546,"Multiple sclerosis",0.09476732137,0.02761466768
"SYC",554,"Motor neuron disease",0.01931207645,0.06021851585
"SYC",557,"Other neurological disorders",0.04369019408,0.1784324357
"SYC",560,"Alcohol use disorders",0.009204410537,0.3212630465
"SYC",561,"Drug use disorders",0.103107894,0.5221959018
"SYC",572,"Eating disorders",0.003396491285,0.000480715208
"SYC",587,"Diabetes mellitus",0.8479409501,1.353900731
"SYC",588,"Acute glomerulonephritis",0.009465761683,0.009469789436
"SYC",589,"Chronic kidney disease",1.849852135,3.318069553
"SYC",594,"Urinary diseases and m infertility",0.270793884,0.7146102527
"SYC",603,"Gynecological diseases",0.04214893042,
"SYC",613,"Hemoglobinopathies and hemolytic anemias",0.3356280164,0.5142797468
"SYC",619,"Endocrine, metabolic, blood, and immune disorders",0.1434409484,0.4115260129
"SYC",627,"Rheumatoid arthritis",0.001792717955,0.002665592345
"SYC",639,"Other musculoskeletal disorders",0.08136114196,0.02960964252
"SYC",641,"Congenital birth defects",0.2997085247,0.4621316337
"SYC",665,"Decubitus ulcer",0.01462786849,0.04686830526
"SYC",668,"Other skin and subcutaneous diseases",0.003481369527,0.002682514147
"SYC",689,"Road injuries",1.267621656,8.275942827
"SYC",695,"Other transport injuries",0.04094458584,0.7249731455
"SYC",697,"Falls",0.08924765791,1.749088393
"SYC",698,"Drowning",0.4364687972,6.150044215
"SYC",699,"Fire, heat, and hot substances",0.1992670628,0.6182992715
"SYC",700,"Poisonings",0.1063785534,0.1980449955
"SYC",704,"Exposure to mechanical forces",0.02081547955,0.4417849614
"SYC",708,"Adverse effects of medical treatment",0.03898380826,0.1224381957
"SYC",709,"Animal contact",0.01681807814,0.08375944689
"SYC",712,"Foreign body",0.03294381717,0.2673328161
"SYC",716,"Other unintentional injuries",0.03424829523,0.5144831833
"SYC",718,"Self-harm",0.3932090882,5.327442625
"SYC",724,"Interpersonal violence",0.5942500229,3.044485127
"SYC",729,"Exposure to forces of nature",0,0
"SYC",842,"Environmental heat and cold exposure",0.005432048283,0.05479155503
"SYC",843,"Ebola",0,0
"SYC",854,"Executions and police conflict",0.002685862841,0.07393847321
"SYC",935,"Zika virus",0,0
"SYC",945,"Conflict and terrorism",0,0
"SYC",958,"Typhoid and paratyphoid",0.2398796999,0.3330836732
"SYC",959,"Invasive Non-typhoidal Salmonella (iNTS)",0.01187510063,0.01788880485
"SYC",980,"Bacterial skin diseases",0.03540584241,0.1346139057
"SYC",992,"Upper digestive system diseases",0.05257911426,0.8472801758
"SYC",1022,"Other malignant neoplasms",0.5383065782,0.7646934202
"SYC",1023,"Other cardiovascular and circulatory diseases",0.3713078012,0.549838157
"SYR",297,"Tuberculosis",9.082928521,11.07820916
"SYR",298,"HIV/AIDS",5.004655466,4.981830134
"SYR",302,"Diarrheal diseases",4.203151301,3.946302567
"SYR",321,"Other intestinal infectious diseases",0.09193702336,0.08614902762
"SYR",322,"Lower respiratory infections",114.4388191,131.8623201
"SYR",328,"Upper respiratory infections",0.08151787443,0.3949193546
"SYR",329,"Otitis media",0.0005028738439,0.0004366451257
"SYR",332,"Meningitis",28.43463045,24.68479265
"SYR",337,"Encephalitis",7.882653523,6.948993852
"SYR",338,"Diphtheria",0.2558952272,0.3851217125
"SYR",339,"Whooping cough",2.062123703,1.669288462
"SYR",340,"Tetanus",0.4685703848,0.8419988743
"SYR",341,"Measles",0.0914902331,0.06120743116
"SYR",342,"Varicella and herpes zoster",0.468673109,0.3841395731
"SYR",345,"Malaria",0,0
"SYR",346,"Chagas disease",0,0
"SYR",347,"Leishmaniasis",0.3577932965,0.7021079351
"SYR",350,"African trypanosomiasis",0,0
"SYR",351,"Schistosomiasis",0.900025207,1.114286118
"SYR",352,"Cysticercosis",0,0
"SYR",353,"Cystic echinococcosis",0.8443554138,1.097994268
"SYR",357,"Dengue",0.0001946489412,0.0001631521293
"SYR",358,"Yellow fever",0,0
"SYR",359,"Rabies",0.0005577357918,0.410774412
"SYR",360,"Intestinal nematode infections",0.02450120432,0.03649476927
"SYR",365,"Other neglected tropical diseases",0.005379051341,0.005523185976
"SYR",366,"Maternal disorders",48.89355949,
"SYR",387,"Protein-energy malnutrition",3.037972765,2.658273421
"SYR",391,"Other nutritional deficiencies",3.036312199,2.654003377
"SYR",393,"Sexually transmitted infections excluding HIV",2.500114385,0.3629705206
"SYR",400,"Acute hepatitis",0.8308074115,1.788666806
"SYR",408,"Other unspecified infectious diseases",4.710991732,3.291062135
"SYR",411,"Esophageal cancer",4.464886335,6.862688153
"SYR",414,"Stomach cancer",33.84522705,37.34254394
"SYR",417,"Liver cancer",25.50978891,28.55315287
"SYR",423,"Larynx cancer",2.306059811,8.52986736
"SYR",426,"Tracheal, bronchus, and lung cancer",59.80485954,97.00660459
"SYR",429,"Breast cancer",197.1476561,0.6395862501
"SYR",432,"Cervical cancer",23.61389609,
"SYR",435,"Uterine cancer",10.34119036,
"SYR",438,"Prostate cancer",,7.480970977
"SYR",441,"Colon and rectum cancer",44.44917381,43.48218478
"SYR",444,"Lip and oral cavity cancer",4.141150761,3.942287448
"SYR",447,"Nasopharynx cancer",1.538187052,2.441793447
"SYR",450,"Other pharynx cancer",1.776789415,2.153423874
"SYR",453,"Gallbladder and biliary tract cancer",2.177386368,2.578844288
"SYR",456,"Pancreatic cancer",17.86328379,21.74416985
"SYR",459,"Malignant skin melanoma",1.980928668,1.725035992
"SYR",462,"Non-melanoma skin cancer",0.5068187531,1.709543115
"SYR",465,"Ovarian cancer",32.74025638,
"SYR",468,"Testicular cancer",,2.204828473
"SYR",471,"Kidney cancer",3.946387913,6.226883854
"SYR",474,"Bladder cancer",2.537086706,7.977743335
"SYR",477,"Brain and central nervous system cancer",65.3825535,65.18933309
"SYR",480,"Thyroid cancer",1.096776433,1.161736751
"SYR",483,"Mesothelioma",0.6110219059,1.959624429
"SYR",484,"Hodgkin lymphoma",2.021185125,2.375091779
"SYR",485,"Non-Hodgkin lymphoma",20.58036512,24.92581318
"SYR",486,"Multiple myeloma",4.078082648,4.005205884
"SYR",487,"Leukemia",189.5647012,194.9285333
"SYR",490,"Other neoplasms",0.9924511122,1.014064766
"SYR",492,"Rheumatic heart disease",26.03712655,19.58970115
"SYR",493,"Ischemic heart disease",1083.882132,1816.474508
"SYR",494,"Stroke",349.7885032,473.9259431
"SYR",498,"Hypertensive heart disease",18.84372992,19.22731708
"SYR",499,"Cardiomyopathy and myocarditis",15.01619354,28.21314908
"SYR",500,"Atrial fibrillation and flutter",2.187127152,1.637596463
"SYR",501,"Aortic aneurysm",2.158278347,8.238141082
"SYR",502,"Peripheral artery disease",0.1127130399,0.1081096263
"SYR",503,"Endocarditis",3.254515633,4.940808896
"SYR",504,"Non-rheumatic valvular heart disease",33.45194224,20.08417247
"SYR",509,"Chronic obstructive pulmonary disease",57.64655771,72.02657048
"SYR",510,"Pneumoconiosis",0.01634832197,0.01952570757
"SYR",515,"Asthma",76.23053648,58.7027686
"SYR",516,"Interstitial lung disease and pulmonary sarcoidosis",6.472130092,2.94018047
"SYR",520,"Other chronic respiratory diseases",1.078198735,2.077498817
"SYR",521,"Cirrhosis and other chronic liver diseases",111.3063626,163.9403524
"SYR",529,"Appendicitis",2.909781684,4.683141095
"SYR",530,"Paralytic ileus and intestinal obstruction",5.729951594,6.988144058
"SYR",531,"Inguinal, foral, and abdominal hernia",0.03756010463,0.1842606195
"SYR",532,"Inflammatory bowel disease",1.369094895,2.002829923
"SYR",533,"Vascular intestinal disorders",0.8692202622,1.083680865
"SYR",534,"Gallbladder and biliary diseases",2.093269307,1.288380558
"SYR",535,"Pancreatitis",2.809643595,8.994564137
"SYR",541,"Other digestive diseases",2.484879795,3.182826812
"SYR",543,"Alzheimer's disease and other dementias",4.34354439,3.855468649
"SYR",544,"Parkinson's disease",1.535695047,2.359172544
"SYR",545,"Idiopathic epilepsy",25.27780566,25.53987058
"SYR",546,"Multiple sclerosis",3.881037949,2.530440847
"SYR",554,"Motor neuron disease",0.9428083393,0.9856022446
"SYR",557,"Other neurological disorders",9.258878479,10.44087863
"SYR",560,"Alcohol use disorders",3.539061437,17.55531172
"SYR",561,"Drug use disorders",30.93033199,41.57337504
"SYR",572,"Eating disorders",0.06203351412,0.005009457077
"SYR",587,"Diabetes mellitus",69.75509387,62.3636717
"SYR",588,"Acute glomerulonephritis",0.004356826546,0.003629701676
"SYR",589,"Chronic kidney disease",142.3092339,124.8459192
"SYR",594,"Urinary diseases and m infertility",24.50284653,17.77790074
"SYR",603,"Gynecological diseases",8.373243074,
"SYR",613,"Hemoglobinopathies and hemolytic anemias",28.94906392,22.62945521
"SYR",619,"Endocrine, metabolic, blood, and immune disorders",18.63785431,16.06147288
"SYR",627,"Rheumatoid arthritis",0.3870962572,0.1715779528
"SYR",639,"Other musculoskeletal disorders",10.24885648,2.407325425
"SYR",641,"Congenital birth defects",22.30977861,19.59323167
"SYR",665,"Decubitus ulcer",0.008797852592,0.005478763699
"SYR",668,"Other skin and subcutaneous diseases",0.007264286943,0.002699252197
"SYR",689,"Road injuries",176.927436,667.8451081
"SYR",695,"Other transport injuries",3.061260906,18.1419968
"SYR",697,"Falls",21.81023566,70.24607936
"SYR",698,"Drowning",8.312752957,49.60899555
"SYR",699,"Fire, heat, and hot substances",28.77171596,29.2967374
"SYR",700,"Poisonings",7.376166877,8.53840962
"SYR",704,"Exposure to mechanical forces",8.03080864,46.20276005
"SYR",708,"Adverse effects of medical treatment",12.60706934,14.16775817
"SYR",709,"Animal contact",0.7608336126,1.691346714
"SYR",712,"Foreign body",9.256863648,17.64785844
"SYR",716,"Other unintentional injuries",10.38563416,45.28746899
"SYR",718,"Self-harm",45.00155915,163.0653105
"SYR",724,"Interpersonal violence",38.29405741,146.989674
"SYR",729,"Exposure to forces of nature",0,0
"SYR",842,"Environmental heat and cold exposure",1.273880647,3.98727078
"SYR",843,"Ebola",0,0
"SYR",854,"Executions and police conflict",16.85643054,80.72297679
"SYR",935,"Zika virus",0,0
"SYR",945,"Conflict and terrorism",400.1693655,635.82726
"SYR",958,"Typhoid and paratyphoid",11.87901665,12.23944259
"SYR",959,"Invasive Non-typhoidal Salmonella (iNTS)",3.501371808,3.254255192
"SYR",980,"Bacterial skin diseases",0.4805463074,0.5556969231
"SYR",992,"Upper digestive system diseases",4.861572204,6.301267233
"SYR",1022,"Other malignant neoplasms",35.40953051,36.92889889
"SYR",1023,"Other cardiovascular and circulatory diseases",57.46214216,46.33665904
"TCD",297,"Tuberculosis",692.6380979,1391.038697
"TCD",298,"HIV/AIDS",1613.687036,1453.988197
"TCD",302,"Diarrheal diseases",520.0181791,806.8301386
"TCD",321,"Other intestinal infectious diseases",0.3775499823,0.4177516961
"TCD",322,"Lower respiratory infections",413.2861607,545.919555
"TCD",328,"Upper respiratory infections",0.1612962157,4.323740153
"TCD",329,"Otitis media",0.008665416965,0.02538259226
"TCD",332,"Meningitis",242.6566508,297.9957111
"TCD",337,"Encephalitis",6.491898237,20.39945395
"TCD",338,"Diphtheria",1.511524222,2.452057131
"TCD",339,"Whooping cough",7.564510806,9.495291969
"TCD",340,"Tetanus",20.0752943,52.4488002
"TCD",341,"Measles",13.59746183,14.32349967
"TCD",342,"Varicella and herpes zoster",3.336165958,4.506091246
"TCD",345,"Malaria",295.923008,594.4012555
"TCD",346,"Chagas disease",0,0
"TCD",347,"Leishmaniasis",1.749450017,6.110068081
"TCD",350,"African trypanosomiasis",2.319963732,3.207676497
"TCD",351,"Schistosomiasis",21.95059052,36.40682873
"TCD",352,"Cysticercosis",3.089054174,3.563825305
"TCD",353,"Cystic echinococcosis",0.7063489807,0.8616053664
"TCD",357,"Dengue",0.003150132287,0.01305254204
"TCD",358,"Yellow fever",9.807274495,31.64323038
"TCD",359,"Rabies",9.603507511,15.07310106
"TCD",360,"Intestinal nematode infections",0.5839202654,0.6444855807
"TCD",365,"Other neglected tropical diseases",8.763732334,21.11347535
"TCD",366,"Maternal disorders",3163.374671,
"TCD",387,"Protein-energy malnutrition",50.8240888,64.65926988
"TCD",391,"Other nutritional deficiencies",10.29903871,2.621351086
"TCD",393,"Sexually transmitted infections excluding HIV",11.54392851,0.3754691245
"TCD",400,"Acute hepatitis",40.77569146,72.0368281
"TCD",408,"Other unspecified infectious diseases",6.94756007,5.64260183
"TCD",411,"Esophageal cancer",7.944764431,22.01076386
"TCD",414,"Stomach cancer",48.95205102,57.49716398
"TCD",417,"Liver cancer",21.8393196,39.7094094
"TCD",423,"Larynx cancer",1.111919488,4.825804565
"TCD",426,"Tracheal, bronchus, and lung cancer",17.59664158,43.12949694
"TCD",429,"Breast cancer",132.6482851,0.6717056782
"TCD",432,"Cervical cancer",288.3286462,
"TCD",435,"Uterine cancer",5.167605942,
"TCD",438,"Prostate cancer",,8.66408736
"TCD",441,"Colon and rectum cancer",25.78646615,27.4637745
"TCD",444,"Lip and oral cavity cancer",6.121529688,10.1501401
"TCD",447,"Nasopharynx cancer",1.775123338,6.048738198
"TCD",450,"Other pharynx cancer",0.7259372973,1.910212758
"TCD",453,"Gallbladder and biliary tract cancer",2.459050549,2.378952063
"TCD",456,"Pancreatic cancer",6.239004484,10.22132565
"TCD",459,"Malignant skin melanoma",3.148403563,2.751461328
"TCD",462,"Non-melanoma skin cancer",0.7425881909,3.565291667
"TCD",465,"Ovarian cancer",13.48524282,
"TCD",468,"Testicular cancer",,2.780474269
"TCD",471,"Kidney cancer",2.957579627,3.66880078
"TCD",474,"Bladder cancer",2.680019262,12.1258282
"TCD",477,"Brain and central nervous system cancer",15.31181994,22.76859182
"TCD",480,"Thyroid cancer",2.027211058,1.084609008
"TCD",483,"Mesothelioma",1.576995134,0.6488766505
"TCD",484,"Hodgkin lymphoma",4.640296674,8.974019882
"TCD",485,"Non-Hodgkin lymphoma",23.60614366,35.7291512
"TCD",486,"Multiple myeloma",1.644923446,2.704412329
"TCD",487,"Leukemia",31.96769323,57.12664844
"TCD",490,"Other neoplasms",0.3762351995,1.115059818
"TCD",492,"Rheumatic heart disease",34.69720573,34.51410072
"TCD",493,"Ischemic heart disease",174.3656404,315.607922
"TCD",494,"Stroke",328.2176016,407.1501493
"TCD",498,"Hypertensive heart disease",107.4691016,62.33615349
"TCD",499,"Cardiomyopathy and myocarditis",26.27168381,55.42517608
"TCD",500,"Atrial fibrillation and flutter",0.4077835831,0.4664353072
"TCD",501,"Aortic aneurysm",2.585464062,5.785733946
"TCD",502,"Peripheral artery disease",0.05327240601,0.07904224776
"TCD",503,"Endocarditis",5.067725554,8.207014389
"TCD",504,"Non-rheumatic valvular heart disease",9.980298226,13.98159053
"TCD",509,"Chronic obstructive pulmonary disease",42.44766758,76.28760662
"TCD",510,"Pneumoconiosis",0.8446706743,1.465766613
"TCD",515,"Asthma",127.8399741,136.1784442
"TCD",516,"Interstitial lung disease and pulmonary sarcoidosis",1.78410962,2.572714547
"TCD",520,"Other chronic respiratory diseases",15.60785514,57.06475138
"TCD",521,"Cirrhosis and other chronic liver diseases",306.5269425,583.507159
"TCD",529,"Appendicitis",7.73748977,3.859351279
"TCD",530,"Paralytic ileus and intestinal obstruction",26.98846686,102.6248579
"TCD",531,"Inguinal, foral, and abdominal hernia",0.3766966791,17.00765187
"TCD",532,"Inflammatory bowel disease",8.513638894,5.805394782
"TCD",533,"Vascular intestinal disorders",3.930467794,4.749704127
"TCD",534,"Gallbladder and biliary diseases",12.45556448,16.01947386
"TCD",535,"Pancreatitis",19.1798563,107.655653
"TCD",541,"Other digestive diseases",12.57046217,24.16251158
"TCD",543,"Alzheimer's disease and other dementias",2.180915798,2.444348495
"TCD",544,"Parkinson's disease",0.4377555575,1.523323668
"TCD",545,"Idiopathic epilepsy",40.34812524,130.387328
"TCD",546,"Multiple sclerosis",5.125411993,2.40894371
"TCD",554,"Motor neuron disease",0.3607342477,0.2606859507
"TCD",557,"Other neurological disorders",21.9878805,7.762425238
"TCD",560,"Alcohol use disorders",5.168441329,28.52102409
"TCD",561,"Drug use disorders",2.271900398,7.595812272
"TCD",572,"Eating disorders",0.03538296582,0.02693973302
"TCD",587,"Diabetes mellitus",115.8180975,97.01316127
"TCD",588,"Acute glomerulonephritis",0.02649929488,0.0727565509
"TCD",589,"Chronic kidney disease",170.9412502,251.4340818
"TCD",594,"Urinary diseases and m infertility",19.25565748,41.75370426
"TCD",603,"Gynecological diseases",4.031602736,
"TCD",613,"Hemoglobinopathies and hemolytic anemias",111.4380513,95.11181693
"TCD",619,"Endocrine, metabolic, blood, and immune disorders",8.458970722,9.296694008
"TCD",627,"Rheumatoid arthritis",0.7623619437,0.09091868547
"TCD",639,"Other musculoskeletal disorders",16.60409864,3.249225404
"TCD",641,"Congenital birth defects",25.91024838,36.19199432
"TCD",665,"Decubitus ulcer",0.02112927166,0.1828080487
"TCD",668,"Other skin and subcutaneous diseases",0.1560137775,0.03365939875
"TCD",689,"Road injuries",209.1506772,753.6167234
"TCD",695,"Other transport injuries",10.92296609,60.53178704
"TCD",697,"Falls",11.62760612,59.75706815
"TCD",698,"Drowning",12.29063086,62.17662316
"TCD",699,"Fire, heat, and hot substances",23.29128256,53.78339104
"TCD",700,"Poisonings",16.5083132,48.44353923
"TCD",704,"Exposure to mechanical forces",26.3936592,112.6780285
"TCD",708,"Adverse effects of medical treatment",30.33234695,41.79353761
"TCD",709,"Animal contact",20.74281771,60.76807446
"TCD",712,"Foreign body",15.07440342,43.23183264
"TCD",716,"Other unintentional injuries",24.09122691,92.68577758
"TCD",718,"Self-harm",121.5833184,378.3898182
"TCD",724,"Interpersonal violence",115.9636513,673.5697331
"TCD",729,"Exposure to forces of nature",0,0
"TCD",842,"Environmental heat and cold exposure",7.040458747,43.0710176
"TCD",843,"Ebola",0,0
"TCD",854,"Executions and police conflict",0.6170927428,2.291933106
"TCD",935,"Zika virus",0,0
"TCD",945,"Conflict and terrorism",34.89450171,124.8604853
