"iso3c","sex_name","cause_id","cause_name","val"
"SMR","m",480,"Thyroid cancer",0.01552979435
"SMR","f",480,"Thyroid cancer",0.009659013234
"SMR","mf",480,"Thyroid cancer",0.02518880758
"SMR","m",588,"Acute glomerulonephritis",0.00011943704
"SMR","f",588,"Acute glomerulonephritis",0.001372838746
"SMR","mf",588,"Acute glomerulonephritis",0.001492275786
"SMR","m",589,"Chronic kidney disease",0.02374827293
"SMR","f",589,"Chronic kidney disease",0.02217929262
"SMR","mf",589,"Chronic kidney disease",0.04592756555
"SMR","m",594,"Urinary diseases and m infertility",0.02119767445
"SMR","f",594,"Urinary diseases and m infertility",0.02569335696
"SMR","mf",594,"Urinary diseases and m infertility",0.0468910314
"SMR","f",603,"Gynecological diseases",0.001948464
"SMR","mf",603,"Gynecological diseases",0.001948464
"SMR","m",613,"Hemoglobinopathies and hemolytic anemias",0.004626710833
"SMR","f",613,"Hemoglobinopathies and hemolytic anemias",0.008361483388
"SMR","mf",613,"Hemoglobinopathies and hemolytic anemias",0.01298819422
"SMR","m",619,"Endocrine, metabolic, blood, and immune disorders",0.02707281463
"SMR","f",619,"Endocrine, metabolic, blood, and immune disorders",0.05167965527
"SMR","mf",619,"Endocrine, metabolic, blood, and immune disorders",0.0787524699
"SMR","m",627,"Rheumatoid arthritis",0.0001543841886
"SMR","f",627,"Rheumatoid arthritis",0.0002948768293
"SMR","mf",627,"Rheumatoid arthritis",0.0004492610179
"SMR","m",935,"Zika virus",0
"SMR","f",935,"Zika virus",0
"SMR","mf",935,"Zika virus",0
"SMR","m",945,"Conflict and terrorism",0
"SMR","f",945,"Conflict and terrorism",0
"SMR","mf",945,"Conflict and terrorism",0
"SMR","m",958,"Typhoid and paratyphoid",0.00000346
"SMR","f",958,"Typhoid and paratyphoid",0.00000349
"SMR","mf",958,"Typhoid and paratyphoid",0.00000695
"SMR","m",959,"Invasive Non-typhoidal Salmonella (iNTS)",0.0003674510353
"SMR","f",959,"Invasive Non-typhoidal Salmonella (iNTS)",0.0004619189704
"SMR","mf",959,"Invasive Non-typhoidal Salmonella (iNTS)",0.0008293700057
"STP","m",297,"Tuberculosis",4.564317103
"STP","f",297,"Tuberculosis",1.838584475
"STP","mf",297,"Tuberculosis",6.402901578
"STP","m",298,"HIV/AIDS",0.1634567985
"STP","f",298,"HIV/AIDS",0.05070635324
"STP","mf",298,"HIV/AIDS",0.2141631518
"STP","m",302,"Diarrheal diseases",1.506390664
"STP","f",302,"Diarrheal diseases",0.9171613008
"STP","mf",302,"Diarrheal diseases",2.423551965
"STP","m",365,"Other neglected tropical diseases",0.647983448
"STP","f",365,"Other neglected tropical diseases",0.2893774778
"STP","mf",365,"Other neglected tropical diseases",0.9373609258
"STP","f",366,"Maternal disorders",5.855207378
"STP","mf",366,"Maternal disorders",5.855207378
"STP","m",321,"Other intestinal infectious diseases",0.002488110284
"STP","f",321,"Other intestinal infectious diseases",0.002356766752
"STP","mf",321,"Other intestinal infectious diseases",0.004844877037
"STP","m",322,"Lower respiratory infections",9.874164713
"STP","f",322,"Lower respiratory infections",6.636368278
"STP","mf",322,"Lower respiratory infections",16.51053299
"STP","m",328,"Upper respiratory infections",0.0223739727
"STP","f",328,"Upper respiratory infections",0.000742617584
"STP","mf",328,"Upper respiratory infections",0.02311659028
"STP","f",465,"Ovarian cancer",0.9727023449
"STP","mf",465,"Ovarian cancer",0.9727023449
"STP","m",468,"Testicular cancer",0.05200044582
"STP","mf",468,"Testicular cancer",0.05200044582
"STP","m",471,"Kidney cancer",0.1398531446
"STP","f",471,"Kidney cancer",0.05583730896
"STP","mf",471,"Kidney cancer",0.1956904536
"STP","m",474,"Bladder cancer",0.5944797645
"STP","f",474,"Bladder cancer",0.07550870594
"STP","mf",474,"Bladder cancer",0.6699884704
"STP","m",477,"Brain and central nervous system cancer",0.08496049073
"STP","f",477,"Brain and central nervous system cancer",0.1182980966
"STP","mf",477,"Brain and central nervous system cancer",0.2032585873
"STP","m",480,"Thyroid cancer",0.109739912
"STP","f",480,"Thyroid cancer",0.00842637889
"STP","mf",480,"Thyroid cancer",0.1181662909
"STP","m",483,"Mesothelioma",0.01341634893
"STP","f",483,"Mesothelioma",0.03158067837
"STP","mf",483,"Mesothelioma",0.0449970273
"STP","m",484,"Hodgkin lymphoma",0.02484375632
"STP","f",484,"Hodgkin lymphoma",0.01383335285
"STP","mf",484,"Hodgkin lymphoma",0.03867710918
"STP","m",485,"Non-Hodgkin lymphoma",0.6394446822
"STP","f",485,"Non-Hodgkin lymphoma",0.5623783068
"STP","mf",485,"Non-Hodgkin lymphoma",1.201822989
"STP","m",486,"Multiple myeloma",0.06970241863
"STP","f",486,"Multiple myeloma",0.04210477119
"STP","mf",486,"Multiple myeloma",0.1118071898
"STP","m",487,"Leukemia",0.7845381555
"STP","f",487,"Leukemia",0.5728766839
"STP","mf",487,"Leukemia",1.357414839
"STP","m",490,"Other neoplasms",0.02379781403
"STP","f",490,"Other neoplasms",0.01036051425
"STP","mf",490,"Other neoplasms",0.03415832828
"STP","m",387,"Protein-energy malnutrition",0.2835024893
"STP","f",387,"Protein-energy malnutrition",0.2093894558
"STP","mf",387,"Protein-energy malnutrition",0.4928919452
"STP","m",391,"Other nutritional deficiencies",0.01723953813
"STP","f",391,"Other nutritional deficiencies",0.05164492137
"STP","mf",391,"Other nutritional deficiencies",0.06888445949
"STP","m",393,"Sexually transmitted infections excluding HIV",0.00614730518
"STP","f",393,"Sexually transmitted infections excluding HIV",0.08918750267
"STP","mf",393,"Sexually transmitted infections excluding HIV",0.09533480785
"STP","m",400,"Acute hepatitis",0.7292874323
"STP","f",400,"Acute hepatitis",0.1611358007
"STP","mf",400,"Acute hepatitis",0.8904232329
"STP","m",529,"Appendicitis",0.02226742435
"STP","f",529,"Appendicitis",0.02926763497
"STP","mf",529,"Appendicitis",0.05153505932
"STP","m",492,"Rheumatic heart disease",0.4980631304
"STP","f",492,"Rheumatic heart disease",0.648748331
"STP","mf",492,"Rheumatic heart disease",1.146811461
"STP","m",493,"Ischemic heart disease",5.840172341
"STP","f",493,"Ischemic heart disease",3.751655754
"STP","mf",493,"Ischemic heart disease",9.591828095
"STP","m",494,"Stroke",6.551732586
"STP","f",494,"Stroke",6.553518228
"STP","mf",494,"Stroke",13.10525081
"STP","m",498,"Hypertensive heart disease",0.3522227951
"STP","f",498,"Hypertensive heart disease",0.7301981991
"STP","mf",498,"Hypertensive heart disease",1.082420994
"STP","m",619,"Endocrine, metabolic, blood, and immune disorders",0.201093229
"STP","f",619,"Endocrine, metabolic, blood, and immune disorders",0.5321520156
"STP","mf",619,"Endocrine, metabolic, blood, and immune disorders",0.7332452445
"STP","m",627,"Rheumatoid arthritis",0.001087811589
"STP","f",627,"Rheumatoid arthritis",0.01281686752
"STP","mf",627,"Rheumatoid arthritis",0.01390467911
"STP","m",639,"Other musculoskeletal disorders",0.05004926386
"STP","f",639,"Other musculoskeletal disorders",0.4704834008
"STP","mf",639,"Other musculoskeletal disorders",0.5205326646
"STP","m",641,"Congenital birth defects",0.4887354468
"STP","f",641,"Congenital birth defects",0.4031226575
"STP","mf",641,"Congenital birth defects",0.8918581043
"STP","m",665,"Decubitus ulcer",0.001922213879
"STP","f",665,"Decubitus ulcer",0.0004144907086
"STP","mf",665,"Decubitus ulcer",0.002336704587
"STP","m",668,"Other skin and subcutaneous diseases",0.0003901665392
"STP","f",668,"Other skin and subcutaneous diseases",0.003656395573
"STP","mf",668,"Other skin and subcutaneous diseases",0.004046562112
"STP","m",958,"Typhoid and paratyphoid",0.5094915487
"STP","f",958,"Typhoid and paratyphoid",0.4254024838
"STP","mf",958,"Typhoid and paratyphoid",0.9348940325
"STP","m",959,"Invasive Non-typhoidal Salmonella (iNTS)",0.3090008217
"STP","f",959,"Invasive Non-typhoidal Salmonella (iNTS)",0.2517817185
"STP","mf",959,"Invasive Non-typhoidal Salmonella (iNTS)",0.5607825401
"STP","m",530,"Paralytic ileus and intestinal obstruction",0.9568781588
"STP","f",530,"Paralytic ileus and intestinal obstruction",0.1285686526
"STP","mf",530,"Paralytic ileus and intestinal obstruction",1.085446811
"STP","m",531,"Inguinal, foral, and abdominal hernia",0.133423069
"STP","f",531,"Inguinal, foral, and abdominal hernia",0.002641276366
"STP","mf",531,"Inguinal, foral, and abdominal hernia",0.1360643454
"STP","m",532,"Inflammatory bowel disease",0.0615966453
"STP","f",532,"Inflammatory bowel disease",0.05522383926
"STP","mf",532,"Inflammatory bowel disease",0.1168204846
"STP","m",533,"Vascular intestinal disorders",0.05324085593
"STP","f",533,"Vascular intestinal disorders",0.03515796341
"STP","mf",533,"Vascular intestinal disorders",0.08839881935
"STP","m",534,"Gallbladder and biliary diseases",0.07364705365
"STP","f",534,"Gallbladder and biliary diseases",0.07965665506
"STP","mf",534,"Gallbladder and biliary diseases",0.1533037087
"STP","m",535,"Pancreatitis",1.253840187
"STP","f",535,"Pancreatitis",0.1423705844
"STP","mf",535,"Pancreatitis",1.396210772
"STP","m",541,"Other digestive diseases",0.3148061859
"STP","f",541,"Other digestive diseases",0.08569718841
"STP","mf",541,"Other digestive diseases",0.4005033743
"STP","m",543,"Alzheimer's disease and other dementias",0.05423530255
"STP","f",543,"Alzheimer's disease and other dementias",0.04954130773
"STP","mf",543,"Alzheimer's disease and other dementias",0.1037766103
"STP","m",544,"Parkinson's disease",0.04005254075
"STP","f",544,"Parkinson's disease",0.01157347037
"STP","mf",544,"Parkinson's disease",0.05162601112
"STP","m",545,"Idiopathic epilepsy",1.704721665
"STP","f",545,"Idiopathic epilepsy",0.6086390511
"STP","mf",545,"Idiopathic epilepsy",2.313360716
"STP","m",546,"Multiple sclerosis",0.04415742829
"STP","f",546,"Multiple sclerosis",0.05480834014
"STP","mf",546,"Multiple sclerosis",0.09896576843
"STP","m",554,"Motor neuron disease",0.1047248295
"STP","f",554,"Motor neuron disease",0.04293754054
"STP","mf",554,"Motor neuron disease",0.1476623701
"STP","m",557,"Other neurological disorders",0.185286815
"STP","f",557,"Other neurological disorders",0.5681631271
"STP","mf",557,"Other neurological disorders",0.753449942
"STP","m",560,"Alcohol use disorders",0.8534759916
"STP","f",560,"Alcohol use disorders",0.02445017925
"STP","mf",560,"Alcohol use disorders",0.8779261709
"STP","m",561,"Drug use disorders",0.4976209172
"STP","f",561,"Drug use disorders",0.03255331678
"STP","mf",561,"Drug use disorders",0.530174234
"STP","m",980,"Bacterial skin diseases",0.2170632416
"STP","f",980,"Bacterial skin diseases",0.1345492505
"STP","mf",980,"Bacterial skin diseases",0.3516124921
"STP","m",992,"Upper digestive system diseases",0.3844103028
"STP","f",992,"Upper digestive system diseases",0.2544801276
"STP","mf",992,"Upper digestive system diseases",0.6388904303
"STP","m",708,"Adverse effects of medical treatment",0.269959029
"STP","f",708,"Adverse effects of medical treatment",0.2882268566
"STP","mf",708,"Adverse effects of medical treatment",0.5581858856
"STP","m",709,"Animal contact",0.01390828577
"STP","f",709,"Animal contact",0.007768200384
"STP","mf",709,"Animal contact",0.02167648616
"STP","m",712,"Foreign body",0.5459254842
"STP","f",712,"Foreign body",0.3959617838
"STP","mf",712,"Foreign body",0.941887268
"STP","m",716,"Other unintentional injuries",0.7792804679
"STP","f",716,"Other unintentional injuries",0.1489029968
"STP","mf",716,"Other unintentional injuries",0.9281834647
"STP","m",718,"Self-harm",2.29358129
"STP","f",718,"Self-harm",0.5491394965
"STP","mf",718,"Self-harm",2.842720786
"STP","m",724,"Interpersonal violence",6.438246781
"STP","f",724,"Interpersonal violence",1.803047049
"STP","mf",724,"Interpersonal violence",8.24129383
"STP","m",729,"Exposure to forces of nature",0
"STP","f",729,"Exposure to forces of nature",0
"STP","mf",729,"Exposure to forces of nature",0
"STP","m",842,"Environmental heat and cold exposure",0.02535303653
"STP","f",842,"Environmental heat and cold exposure",0.006383131069
"STP","mf",842,"Environmental heat and cold exposure",0.0317361676
"STP","m",843,"Ebola",0
"STP","f",843,"Ebola",0
"STP","mf",843,"Ebola",0
"STP","m",329,"Otitis media",0.0000361
"STP","f",329,"Otitis media",0.0000215
"STP","mf",329,"Otitis media",0.0000576
"STP","m",332,"Meningitis",0.6997417634
"STP","f",332,"Meningitis",0.8356551095
"STP","mf",332,"Meningitis",1.535396873
"STP","m",337,"Encephalitis",0.2174729017
"STP","f",337,"Encephalitis",0.5638224283
"STP","mf",337,"Encephalitis",0.78129533
"STP","m",338,"Diphtheria",0.001060175439
"STP","f",338,"Diphtheria",0.0007192532904
"STP","mf",338,"Diphtheria",0.00177942873
"STP","m",339,"Whooping cough",0.01859303939
"STP","f",339,"Whooping cough",0.01928997699
"STP","mf",339,"Whooping cough",0.03788301639
"STP","m",340,"Tetanus",0.3204570084
"STP","f",340,"Tetanus",0.294282882
"STP","mf",340,"Tetanus",0.6147398903
"STP","m",341,"Measles",0.007720346492
"STP","f",341,"Measles",0.009856703514
"STP","mf",341,"Measles",0.01757705001
"STP","m",342,"Varicella and herpes zoster",0.0280853674
"STP","f",342,"Varicella and herpes zoster",0.02641059938
"STP","mf",342,"Varicella and herpes zoster",0.05449596678
"STP","m",345,"Malaria",1.166375302
"STP","f",345,"Malaria",1.695429196
"STP","mf",345,"Malaria",2.861804498
"STP","m",346,"Chagas disease",0
"STP","f",346,"Chagas disease",0
"STP","mf",346,"Chagas disease",0
"STP","m",347,"Leishmaniasis",0
"STP","f",347,"Leishmaniasis",0
"STP","mf",347,"Leishmaniasis",0
"STP","m",350,"African trypanosomiasis",0
"STP","f",350,"African trypanosomiasis",0
"STP","mf",350,"African trypanosomiasis",0
"STP","m",351,"Schistosomiasis",0.02379359733
"STP","f",351,"Schistosomiasis",0.01661090851
"STP","mf",351,"Schistosomiasis",0.04040450584
"STP","m",352,"Cysticercosis",0.01835778501
"STP","f",352,"Cysticercosis",0.01592819119
"STP","mf",352,"Cysticercosis",0.0342859762
"STP","m",408,"Other unspecified infectious diseases",0.5957077693
"STP","f",408,"Other unspecified infectious diseases",0.08275251414
"STP","mf",408,"Other unspecified infectious diseases",0.6784602834
"STP","m",411,"Esophageal cancer",0.4469248216
"STP","f",411,"Esophageal cancer",0.1214571199
"STP","mf",411,"Esophageal cancer",0.5683819415
"STP","m",414,"Stomach cancer",0.9918034212
"STP","f",414,"Stomach cancer",0.6851156101
"STP","mf",414,"Stomach cancer",1.676919031
"STP","m",417,"Liver cancer",0.6564372165
"STP","f",417,"Liver cancer",0.167788207
"STP","mf",417,"Liver cancer",0.8242254235
"STP","m",423,"Larynx cancer",0.05825113446
"STP","f",423,"Larynx cancer",0.01140247522
"STP","mf",423,"Larynx cancer",0.06965360968
"STP","m",426,"Tracheal, bronchus, and lung cancer",1.193907862
"STP","f",426,"Tracheal, bronchus, and lung cancer",0.9312957193
"STP","mf",426,"Tracheal, bronchus, and lung cancer",2.125203581
"STP","m",429,"Breast cancer",0.009285873026
"STP","f",429,"Breast cancer",3.609684955
"STP","mf",429,"Breast cancer",3.618970828
"STP","f",432,"Cervical cancer",5.828989869
"STP","mf",432,"Cervical cancer",5.828989869
"STP","m",353,"Cystic echinococcosis",0.001128619957
"STP","f",353,"Cystic echinococcosis",0.0007879717272
"STP","mf",353,"Cystic echinococcosis",0.001916591685
"STP","m",357,"Dengue",0.001050464763
"STP","f",357,"Dengue",0.0008120140024
"STP","mf",357,"Dengue",0.001862478766
"STP","m",358,"Yellow fever",0.225124227
"STP","f",358,"Yellow fever",0.08840859418
"STP","mf",358,"Yellow fever",0.3135328212
"STP","m",359,"Rabies",0.07273673388
"STP","f",359,"Rabies",0.05955382424
"STP","mf",359,"Rabies",0.1322905581
"STP","m",360,"Intestinal nematode infections",0.003734752187
"STP","f",360,"Intestinal nematode infections",0.002568487273
"STP","mf",360,"Intestinal nematode infections",0.00630323946
"STP","m",499,"Cardiomyopathy and myocarditis",0.8829166987
"STP","f",499,"Cardiomyopathy and myocarditis",0.4951501415
"STP","mf",499,"Cardiomyopathy and myocarditis",1.37806684
"STP","m",500,"Atrial fibrillation and flutter",0.009087399696
"STP","f",500,"Atrial fibrillation and flutter",0.009254913326
"STP","mf",500,"Atrial fibrillation and flutter",0.01834231302
"STP","m",501,"Aortic aneurysm",0.1229242373
"STP","f",501,"Aortic aneurysm",0.0651967363
"STP","mf",501,"Aortic aneurysm",0.1881209736
"STP","m",502,"Peripheral artery disease",0.001807159905
"STP","f",502,"Peripheral artery disease",0.001194153688
"STP","mf",502,"Peripheral artery disease",0.003001313593
"STP","m",503,"Endocarditis",0.1611055945
"STP","f",503,"Endocarditis",0.1376954037
"STP","mf",503,"Endocarditis",0.2988009982
"STP","m",504,"Non-rheumatic valvular heart disease",0.2378677731
"STP","f",504,"Non-rheumatic valvular heart disease",0.1639180187
"STP","mf",504,"Non-rheumatic valvular heart disease",0.4017857918
"STP","m",509,"Chronic obstructive pulmonary disease",1.860817396
"STP","f",509,"Chronic obstructive pulmonary disease",1.103690481
"STP","mf",509,"Chronic obstructive pulmonary disease",2.964507877
"STP","m",510,"Pneumoconiosis",0.0291445557
"STP","f",510,"Pneumoconiosis",0.0202313111
"STP","mf",510,"Pneumoconiosis",0.0493758668
"STP","f",435,"Uterine cancer",0.168860677
"STP","mf",435,"Uterine cancer",0.168860677
"STP","m",438,"Prostate cancer",0.1440605674
"STP","mf",438,"Prostate cancer",0.1440605674
"STP","m",441,"Colon and rectum cancer",1.159177161
"STP","f",441,"Colon and rectum cancer",0.6244509329
"STP","mf",441,"Colon and rectum cancer",1.783628094
"STP","m",444,"Lip and oral cavity cancer",0.08262598591
"STP","f",444,"Lip and oral cavity cancer",0.05884838109
"STP","mf",444,"Lip and oral cavity cancer",0.141474367
"STP","m",447,"Nasopharynx cancer",0.03461677748
"STP","f",447,"Nasopharynx cancer",0.03206950703
"STP","mf",447,"Nasopharynx cancer",0.06668628451
"STP","m",450,"Other pharynx cancer",0.02321474989
"STP","f",450,"Other pharynx cancer",0.01490765606
"STP","mf",450,"Other pharynx cancer",0.03812240594
"STP","m",453,"Gallbladder and biliary tract cancer",0.09377381311
"STP","f",453,"Gallbladder and biliary tract cancer",0.1134413173
"STP","mf",453,"Gallbladder and biliary tract cancer",0.2072151304
"STP","m",456,"Pancreatic cancer",0.1850938384
"STP","f",456,"Pancreatic cancer",0.1796003011
"STP","mf",456,"Pancreatic cancer",0.3646941395
"STP","m",459,"Malignant skin melanoma",0.02904599756
"STP","f",459,"Malignant skin melanoma",0.04375408109
"STP","mf",459,"Malignant skin melanoma",0.07280007864
"STP","m",462,"Non-melanoma skin cancer",0.0253335011
"STP","f",462,"Non-melanoma skin cancer",0.007963467987
"STP","mf",462,"Non-melanoma skin cancer",0.03329696908
"STP","m",572,"Eating disorders",0.0007155652369
"STP","f",572,"Eating disorders",0.002674247631
"STP","mf",572,"Eating disorders",0.003389812868
"STP","m",587,"Diabetes mellitus",0.954365718
"STP","f",587,"Diabetes mellitus",0.5999869224
"STP","mf",587,"Diabetes mellitus",1.55435264
"STP","m",588,"Acute glomerulonephritis",0.0004183816708
"STP","f",588,"Acute glomerulonephritis",0.0001344551563
"STP","mf",588,"Acute glomerulonephritis",0.0005528368271
"STP","m",589,"Chronic kidney disease",4.702387076
"STP","f",589,"Chronic kidney disease",6.259545339
"STP","mf",589,"Chronic kidney disease",10.96193242
"STP","m",515,"Asthma",2.221408296
"STP","f",515,"Asthma",2.50906058
"STP","mf",515,"Asthma",4.730468876
"STP","m",516,"Interstitial lung disease and pulmonary sarcoidosis",0.08723468362
"STP","f",516,"Interstitial lung disease and pulmonary sarcoidosis",0.07115214774
"STP","mf",516,"Interstitial lung disease and pulmonary sarcoidosis",0.1583868314
"STP","m",520,"Other chronic respiratory diseases",1.829986203
"STP","f",520,"Other chronic respiratory diseases",0.5581761707
"STP","mf",520,"Other chronic respiratory diseases",2.388162374
"STP","m",521,"Cirrhosis and other chronic liver diseases",10.73958284
"STP","f",521,"Cirrhosis and other chronic liver diseases",3.582779415
"STP","mf",521,"Cirrhosis and other chronic liver diseases",14.32236225
"STP","m",689,"Road injuries",9.405540742
"STP","f",689,"Road injuries",1.608574379
"STP","mf",689,"Road injuries",11.01411512
"STP","m",594,"Urinary diseases and m infertility",0.6191089949
"STP","f",594,"Urinary diseases and m infertility",0.8963859326
"STP","mf",594,"Urinary diseases and m infertility",1.515494928
"STP","f",603,"Gynecological diseases",0.08914264783
"STP","mf",603,"Gynecological diseases",0.08914264783
"STP","m",613,"Hemoglobinopathies and hemolytic anemias",1.00402847
"STP","f",613,"Hemoglobinopathies and hemolytic anemias",1.795264793
"STP","mf",613,"Hemoglobinopathies and hemolytic anemias",2.799293263
"STP","m",695,"Other transport injuries",1.259070419
"STP","f",695,"Other transport injuries",0.2529520395
"STP","mf",695,"Other transport injuries",1.512022458
"STP","m",697,"Falls",2.804925643
"STP","f",697,"Falls",0.2697262998
"STP","mf",697,"Falls",3.074651943
"STP","m",698,"Drowning",0.8574831242
"STP","f",698,"Drowning",0.1972431485
"STP","mf",698,"Drowning",1.054726273
"STP","m",699,"Fire, heat, and hot substances",0.119033564
"STP","f",699,"Fire, heat, and hot substances",0.05306939805
"STP","mf",699,"Fire, heat, and hot substances",0.1721029621
"STP","m",700,"Poisonings",0.4310233753
"STP","f",700,"Poisonings",0.04407498881
"STP","mf",700,"Poisonings",0.4750983641
"STP","m",704,"Exposure to mechanical forces",1.199492002
"STP","f",704,"Exposure to mechanical forces",0.1423571009
"STP","mf",704,"Exposure to mechanical forces",1.341849103
"STP","m",854,"Executions and police conflict",0.006146305154
"STP","f",854,"Executions and police conflict",0.006175839372
"STP","mf",854,"Executions and police conflict",0.01232214453
"STP","m",935,"Zika virus",0
"STP","f",935,"Zika virus",0
"STP","mf",935,"Zika virus",0
"STP","m",945,"Conflict and terrorism",0
"STP","f",945,"Conflict and terrorism",0
"STP","mf",945,"Conflict and terrorism",0
"STP","m",1022,"Other malignant neoplasms",2.854873999
"STP","f",1022,"Other malignant neoplasms",1.283441808
"STP","mf",1022,"Other malignant neoplasms",4.138315807
"STP","m",1023,"Other cardiovascular and circulatory diseases",1.433313116
"STP","f",1023,"Other cardiovascular and circulatory diseases",1.852290871
"STP","mf",1023,"Other cardiovascular and circulatory diseases",3.285603987
"SAU","m",297,"Tuberculosis",341.9987144
"SAU","f",297,"Tuberculosis",279.9370329
"SAU","mf",297,"Tuberculosis",621.9357473
"SAU","m",298,"HIV/AIDS",241.6065429
"SAU","f",298,"HIV/AIDS",279.737093
"SAU","mf",298,"HIV/AIDS",521.3436358
"SAU","m",302,"Diarrheal diseases",42.69709757
"SAU","f",302,"Diarrheal diseases",32.22872745
"SAU","mf",302,"Diarrheal diseases",74.92582503
"SAU","m",408,"Other unspecified infectious diseases",7.249025512
"SAU","f",408,"Other unspecified infectious diseases",2.493363585
"SAU","mf",408,"Other unspecified infectious diseases",9.742389097
"SAU","m",411,"Esophageal cancer",46.18817426
"SAU","f",411,"Esophageal cancer",21.5091077
"SAU","mf",411,"Esophageal cancer",67.69728196
"SAU","m",414,"Stomach cancer",111.0003115
"SAU","f",414,"Stomach cancer",60.77977357
"SAU","mf",414,"Stomach cancer",171.780085
"SAU","m",417,"Liver cancer",84.91964181
"SAU","f",417,"Liver cancer",33.04267459
"SAU","mf",417,"Liver cancer",117.9623164
"SAU","m",423,"Larynx cancer",23.72873362
"SAU","f",423,"Larynx cancer",5.124299499
"SAU","mf",423,"Larynx cancer",28.85303312
"SAU","m",426,"Tracheal, bronchus, and lung cancer",222.7523444
"SAU","f",426,"Tracheal, bronchus, and lung cancer",123.9946665
"SAU","mf",426,"Tracheal, bronchus, and lung cancer",346.7470109
"SAU","m",429,"Breast cancer",4.343296183
"SAU","f",429,"Breast cancer",640.357126
"SAU","mf",429,"Breast cancer",644.7004221
"SAU","f",432,"Cervical cancer",89.51870002
"SAU","mf",432,"Cervical cancer",89.51870002
"SAU","f",435,"Uterine cancer",22.95458511
"SAU","mf",435,"Uterine cancer",22.95458511
"SAU","m",438,"Prostate cancer",25.15301465
"SAU","mf",438,"Prostate cancer",25.15301465
"SAU","m",441,"Colon and rectum cancer",280.3835325
"SAU","f",441,"Colon and rectum cancer",214.6843226
"SAU","mf",441,"Colon and rectum cancer",495.0678551
"SAU","m",444,"Lip and oral cavity cancer",41.22702698
"SAU","f",444,"Lip and oral cavity cancer",29.92751957
"SAU","mf",444,"Lip and oral cavity cancer",71.15454655
"SAU","m",447,"Nasopharynx cancer",71.25069394
"SAU","f",447,"Nasopharynx cancer",26.49848124
"SAU","mf",447,"Nasopharynx cancer",97.74917518
"SAU","m",450,"Other pharynx cancer",12.06472771
"SAU","f",450,"Other pharynx cancer",10.60621587
"SAU","mf",450,"Other pharynx cancer",22.67094359
"SAU","m",557,"Other neurological disorders",49.92712222
"SAU","f",557,"Other neurological disorders",30.15535757
"SAU","mf",557,"Other neurological disorders",80.08247979
"SAU","m",560,"Alcohol use disorders",72.03630294
"SAU","f",560,"Alcohol use disorders",4.132530506
"SAU","mf",560,"Alcohol use disorders",76.16883344
"SAU","m",561,"Drug use disorders",130.5009444
"SAU","f",561,"Drug use disorders",33.96851823
"SAU","mf",561,"Drug use disorders",164.4694627
"SAU","m",572,"Eating disorders",0.02584004572
"SAU","f",572,"Eating disorders",3.329179831
"SAU","mf",572,"Eating disorders",3.355019877
"SAU","m",453,"Gallbladder and biliary tract cancer",23.39303501
"SAU","f",453,"Gallbladder and biliary tract cancer",23.51683336
"SAU","mf",453,"Gallbladder and biliary tract cancer",46.90986837
"SAU","m",456,"Pancreatic cancer",138.9772155
"SAU","f",456,"Pancreatic cancer",73.43149883
"SAU","mf",456,"Pancreatic cancer",212.4087144
"SAU","m",459,"Malignant skin melanoma",12.07256986
"SAU","f",459,"Malignant skin melanoma",5.940227064
"SAU","mf",459,"Malignant skin melanoma",18.01279693
"SAU","m",462,"Non-melanoma skin cancer",10.72192122
"SAU","f",462,"Non-melanoma skin cancer",2.085645315
"SAU","mf",462,"Non-melanoma skin cancer",12.80756654
"SAU","f",465,"Ovarian cancer",133.9647921
"SAU","mf",465,"Ovarian cancer",133.9647921
"SAU","m",468,"Testicular cancer",13.48432408
"SAU","mf",468,"Testicular cancer",13.48432408
"SAU","m",471,"Kidney cancer",64.1946985
"SAU","f",471,"Kidney cancer",19.49332767
"SAU","mf",471,"Kidney cancer",83.68802618
"SAU","m",474,"Bladder cancer",23.70437509
"SAU","f",474,"Bladder cancer",7.466711321
"SAU","mf",474,"Bladder cancer",31.17108641
"SAU","m",477,"Brain and central nervous system cancer",201.8810402
"SAU","f",477,"Brain and central nervous system cancer",115.5564724
"SAU","mf",477,"Brain and central nervous system cancer",317.4375126
"SAU","m",480,"Thyroid cancer",22.00445793
"SAU","f",480,"Thyroid cancer",22.97332314
"SAU","mf",480,"Thyroid cancer",44.97778107
"SAU","m",483,"Mesothelioma",5.499415363
"SAU","f",483,"Mesothelioma",3.052987235
"SAU","mf",483,"Mesothelioma",8.552402598
"SAU","m",484,"Hodgkin lymphoma",41.16166285
"SAU","f",484,"Hodgkin lymphoma",20.31865046
"SAU","mf",484,"Hodgkin lymphoma",61.48031331
"SAU","m",485,"Non-Hodgkin lymphoma",180.5722349
"SAU","f",485,"Non-Hodgkin lymphoma",157.3214963
"SAU","mf",485,"Non-Hodgkin lymphoma",337.8937312
"SAU","m",486,"Multiple myeloma",29.15831305
"SAU","f",486,"Multiple myeloma",11.60722521
"SAU","mf",486,"Multiple myeloma",40.76553826
"SAU","m",487,"Leukemia",258.3115438
"SAU","f",487,"Leukemia",141.5191408
"SAU","mf",487,"Leukemia",399.8306846
"SAU","m",490,"Other neoplasms",4.446442483
"SAU","f",490,"Other neoplasms",2.543537734
"SAU","mf",490,"Other neoplasms",6.989980217
"SAU","m",587,"Diabetes mellitus",379.0616072
